time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw
1562625446.06,-0.178718418641,-0.223994903734,0.016965650748,-0.243384675273,-106.391883825,-6.38235827884,-2928.12257102,-3669.93250278,277.965221856,-31.8833924608,-13937.3367811,-836.088934528
1562625446.17,-0.220465717402,-0.238314163361,0.0825298278607,-0.357977505456,-97.8870465875,-1.1212216876,-3612.11031392,-3904.53925251,1352.16869967,-46.8950532147,-12823.203103,-146.880041075
1562625446.28,-0.258526567537,-0.246880207962,0.138729970075,-1.47866830453,-81.0166625395,-3.71367967151,-4235.69928253,-4044.88532726,2272.9518297,-193.705547893,-10613.1827927,-486.492036968
1562625446.39,-0.374299887346,-0.286620898104,0.16023294963,-16.5094274283,-47.9020191863,-6.10109033031,-6132.52935427,-4695.99679453,2625.25664673,-2162.7349931,-6275.1645134,-799.242833271
1562625446.5,-0.448295679861,-0.317846503606,0.156001646854,-7.70581292972,-18.0988401684,-6.21235534308,-7344.87641885,-5207.59711508,2555.93098206,-1009.46149379,-2370.94806206,-813.818549944
1562625446.61,-0.424095994688,-0.356008142308,0.102486443106,3.03957752356,8.72402094765,-12.6544785874,-6948.38877696,-5832.83740357,1679.13788385,398.184655586,1142.84674414,-1657.73669495
1562625446.73,-0.340548699906,-0.352878031202,0.0233169003582,-2.81170847307,21.0119241964,-4.29284752255,-5579.54989927,-5781.55366321,382.024095468,-368.333809973,2752.56206973,-562.363025455
1562625446.84,-0.380736993978,-0.385681048394,-0.0579698678026,11.1274776414,37.1496630745,21.1494143289,-6237.99490934,-6318.99829689,-949.778314079,1457.69957102,4866.60586276,2770.57327709
1562625446.95,-0.296252161768,-0.457464506055,-0.0846924122724,23.4903023964,44.2133227212,44.0474499953,-4853.79541841,-7495.0984672,-1387.60048267,3077.22961392,5791.94527648,5770.21594938
1562625447.06,-0.276246086216,-0.516600867949,-0.121218288233,29.1420355155,25.3767232735,57.396903469,-4526.01587656,-8463.98862048,-1986.0404344,3817.60665253,3324.35074883,7518.99435444
1562625447.17,-0.292054094782,-0.563964218654,-0.117153100034,30.9324121166,29.5726387324,51.5518696107,-4785.01428891,-9239.98975843,-1919.43639096,4052.14598728,3874.01567395,6753.294919
1562625447.28,-0.323786185304,-0.605248460851,-0.0830989228434,39.3437510576,24.4863672256,51.9600414282,-5304.91286002,-9916.39078259,-1361.49275187,5154.03138855,3207.71410655,6806.7654271
1562625447.39,-0.364625340211,-0.627096661641,-0.0538905930591,42.8704446542,23.503379358,54.927396064,-5974.02157402,-10274.3517043,-882.94347668,5616.02824969,3078.9426959,7195.48888439
1562625447.5,-0.37220577494,-0.647199495477,-0.0198394243782,43.323858204,30.1667818802,37.2743511141,-6098.21941661,-10603.7165339,-325.049129012,5675.42542472,3951.84842631,4882.93999595
1562625447.61,-0.377880705258,-0.654134819367,-0.00188868506537,35.4777319256,32.2294930052,29.5415724913,-6191.19747495,-10717.3448805,-30.944216111,4647.58288225,4222.06358368,3869.94599636
1562625447.72,-0.401323103483,-0.661206688993,-0.0268707149963,32.5414091147,29.101963552,51.6003923414,-6575.27772746,-10833.2103925,-440.2497945,4262.92459403,3812.35722531,6759.65139672
1562625447.84,-0.408724972822,-0.652190512281,-0.0261367684967,28.7727643864,32.6597061281,21.4266126492,-6696.54995471,-10685.4893532,-428.22481505,3769.23213462,4278.42150278,2806.88625705
1562625447.95,-0.388677670852,-0.704183375115,0.023693705228,32.4374726806,33.2647278817,12.9877681782,-6368.09495924,-11537.3404179,388.197666455,4249.30892116,4357.6793525,1701.39763134
1562625448.06,-0.382500333454,-0.714160545416,0.0348497253302,35.6723513668,34.9947436431,7.83860968098,-6266.88546332,-11700.8063761,570.97789981,4673.07802905,4584.31141725,1026.85786821
1562625448.17,-0.359313776671,-0.742353865875,0.0556323309222,38.6715284438,37.7204601185,11.4333746671,-5886.99691698,-12162.7257385,911.480109829,5065.97022614,4941.38027553,1497.77208139
1562625448.28,-0.346868727129,-0.754788401162,0.0833210509549,36.5623908666,36.578185099,12.460266208,-5683.09722529,-12366.4531646,1365.13209885,4789.67320353,4791.74224797,1632.29487325
1562625448.39,-0.323509979416,-0.772937490734,0.110804375547,36.9053884212,38.6386871998,3.78294187728,-5300.38750276,-12663.8078482,1815.41888896,4834.60588317,5061.66802318,495.565385924
1562625448.5,-0.304244918975,-0.761610538535,0.117595031742,31.1568343119,35.3297803119,-21.6090927685,-4984.74875248,-12478.2270634,1926.67700007,4081.54529486,4628.20122086,-2830.79115267
1562625448.61,-0.214982536452,-0.811743429994,0.159985919193,27.3724485906,26.5311534257,-44.4619239496,-3522.27387723,-13299.604357,2621.20930006,3585.79076537,3475.58109877,-5824.5120374
1562625448.72,-0.161501860932,-0.812429438557,0.186907249149,25.1237533499,20.8871983885,-51.138632318,-2646.04648951,-13310.8439213,3062.28837005,3291.21168883,2736.2229889,-6699.16083366
1562625448.83,-0.0868067529638,-0.799008760327,0.198245821109,24.993820763,17.5473335115,-61.4308759565,-1422.24184056,-13090.9595292,3248.05953305,3274.19051995,2298.70069001,-8047.4447503
1562625448.95,-0.0151866245424,-0.778434056169,0.216311863998,26.3715379233,11.2300047405,-65.6816814906,-248.817656503,-12753.8635763,3544.05357974,3454.67146796,1471.13062101,-8604.30027527
1562625449.06,0.0610878972868,-0.722905103677,0.288577161973,16.1931627569,-9.21589649691,-75.2234370056,1000.86410915,-11844.0772186,4728.04822177,2121.30432116,-1207.2824411,-9854.27024774
1562625449.17,-0.0235365174419,-0.687357757372,0.234939172338,7.78377014537,7.60950994667,-42.6881162058,-385.622301768,-11261.6694968,3849.24339959,1019.67388904,996.845803014,-5592.14322297
1562625449.28,-0.0666174360102,-0.512201083197,0.314936466042,-18.0083473272,31.8615360512,-13.406327486,-1091.46007159,-8391.9025471,5159.91905963,-2359.09349986,4173.86122271,-1756.22890067
1562625449.39,-0.127802372097,-0.621796404565,0.316987741313,8.80546450478,38.3761458049,-37.0794351954,-2093.91406443,-10187.5122924,5193.52715367,1153.51585013,5027.27510044,-4857.4060106
1562625449.5,-0.106501627075,-0.596286685983,0.418150295307,32.7004905734,14.9255541252,-58.3852321339,-1744.92265799,-9769.56106315,6850.9744383,4283.76426511,1955.2475904,-7648.46540954
1562625449.61,-0.150392479992,-0.667981259573,0.441130187651,27.1380751038,21.6017010027,-27.5337318213,-2464.03039219,-10944.2049568,7227.47699447,3555.0878386,2829.82283136,-3606.91886859
1562625449.72,-0.0692887788678,-0.601061063303,0.462105059511,20.7196874408,25.1934392994,-3.10173268495,-1135.22735297,-9847.78446115,7571.12929502,2714.27905474,3300.34054822,-406.326981729
1562625449.83,-0.0102114634811,-0.591077027285,0.44558205356,8.56680266616,33.1672251405,22.2214176828,-167.304617674,-9684.20601504,7300.41636552,1122.25114927,4344.9064934,2911.00571644
1562625449.94,0.012098745367,-0.543590418307,0.436302168516,13.5696643843,49.6459224737,40.5496575939,198.225844094,-8906.18541353,7148.37472897,1777.62603434,6503.61584406,5312.0051448
1562625450.05,0.0537111364553,-0.532566337413,0.440792068852,10.6684231367,44.9149180126,39.0053788574,880.003259684,-8725.56687218,7221.93725607,1397.56343091,5883.85425965,5109.70463032
1562625450.16,0.10195330406,-0.533655406797,0.452865205717,9.70616097569,40.3257162877,34.7544592923,1670.40293372,-8743.41018496,7419.74353047,1271.50708782,5282.66883369,4552.83416729
1562625450.28,0.147373208029,-0.534684397367,0.465269114833,8.57294945828,36.2656637429,31.2606927524,2414.56264034,-8760.26916647,7622.96917742,1123.05637903,4750.80195032,4095.15075056
